unique_sample_id	raw_image_id	experiment_type	replicate	timepoint	animal_id	image_id	image_type	treatment	is_control	raw_image_path	curated_image_id	curated_image_path	segmentation_path	notes
R3-T5-QVD-A6-I1-PRI	R3_T5_QVD_6_0001	inhibitor	R3	T5	6	1	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_6_0001.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A6-I1-PRI	R3_T5_QVD_dmso_6_0001	inhibitor	R3	T5	6	1	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_6_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055-A7-I0-PRI	R3_T5_AZD8055_7	inhibitor	R3	T5	7	0	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_7.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A7-I0-PRI	R3_T5_AZD8055_dmso_7	inhibitor	R3	T5	7	0	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_7.tif	NA	NA	NA	NA
R3-T5-U0126-A7-I0-PRI	R3_U0126_7	inhibitor	R3	T5	7	0	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_7.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A7-I0-PRI	R3_U0126_dmso_7	inhibitor	R3	T5	7	0	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_7.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE-A7-I0-PRI	R3_T5_staurosporine_7	inhibitor	R3	T5	7	0	primary	STAUROSPORINE	False	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_7.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE_CTRL-A7-I0-PRI	R3_T5_staurosporine_dmso_7	inhibitor	R3	T5	7	0	primary	STAUROSPORINE	True	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_dmso_7.tif	NA	NA	NA	NA
R3-T5-QVD-A7-I0-PRI	R3_T5_QVD_7	inhibitor	R3	T5	7	0	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_7.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A7-I0-PRI	R3_T5_QVD_dmso_7	inhibitor	R3	T5	7	0	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_7.tif	NA	NA	NA	NA
R3-T5-AZD8055-A7-I1-PRI	R3_T5_AZD8055_7_0001	inhibitor	R3	T5	7	1	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_7_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A7-I1-PRI	R3_T5_AZD8055_dmso_7_0001	inhibitor	R3	T5	7	1	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_7_0001.tif	NA	NA	NA	NA
R3-T5-U0126-A7-I1-PRI	R3_U0126_7_0001	inhibitor	R3	T5	7	1	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_7_0001.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A7-I1-PRI	R3_U0126_dmso_7_0001	inhibitor	R3	T5	7	1	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_7_0001.tif	NA	NA	NA	NA
R3-T5-QVD-A7-I1-PRI	R3_T5_QVD_7_0001	inhibitor	R3	T5	7	1	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_7_0001.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A7-I1-PRI	R3_T5_QVD_dmso_7_0001	inhibitor	R3	T5	7	1	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_7_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A7-I2-PRI	R3_T5_AZD8055_dmso_7_0002	inhibitor	R3	T5	7	2	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_7_0002.tif	NA	NA	NA	NA
R3-T5-AZD8055-A8-I0-PRI	R3_T5_AZD8055_8	inhibitor	R3	T5	8	0	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_8.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A8-I0-PRI	R3_T5_AZD8055_dmso_8	inhibitor	R3	T5	8	0	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_8.tif	NA	NA	NA	NA
R3-T5-U0126-A8-I0-PRI	R3_U0126_8	inhibitor	R3	T5	8	0	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_8.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A8-I0-PRI	R3_U0126_dmso_8	inhibitor	R3	T5	8	0	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_8.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE-A8-I0-PRI	R3_T5_staurosporine_8	inhibitor	R3	T5	8	0	primary	STAUROSPORINE	False	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_8.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE_CTRL-A8-I0-PRI	R3_T5_staurosporine_dmso_8	inhibitor	R3	T5	8	0	primary	STAUROSPORINE	True	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_dmso_8.tif	NA	NA	NA	NA
R3-T5-QVD-A8-I0-PRI	R3_T5_QVD_8	inhibitor	R3	T5	8	0	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_8.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A8-I0-PRI	R3_T5_QVD_dmso_8	inhibitor	R3	T5	8	0	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_8.tif	NA	NA	NA	NA
R3-T5-AZD8055-A8-I1-PRI	R3_T5_AZD8055_8_0001	inhibitor	R3	T5	8	1	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_8_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A8-I1-PRI	R3_T5_AZD8055_dmso_8_0001	inhibitor	R3	T5	8	1	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_8_0001.tif	NA	NA	NA	NA
R3-T5-U0126-A8-I1-PRI	R3_U0126_8_0001	inhibitor	R3	T5	8	1	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_8_0001.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A8-I1-PRI	R3_U0126_dmso_8_0001	inhibitor	R3	T5	8	1	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_8_0001.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE-A8-I1-PRI	R3_T5_staurosporine_8_0001	inhibitor	R3	T5	8	1	primary	STAUROSPORINE	False	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_8_0001.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE_CTRL-A8-I1-PRI	R3_T5_staurosporine_dmso_8_0001	inhibitor	R3	T5	8	1	primary	STAUROSPORINE	True	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_dmso_8_0001.tif	NA	NA	NA	NA
R3-T5-QVD-A8-I1-PRI	R3_T5_QVD_8_0001	inhibitor	R3	T5	8	1	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_8_0001.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A8-I1-PRI	R3_T5_QVD_dmso_8_0001	inhibitor	R3	T5	8	1	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_8_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055-A9-I0-PRI	R3_T5_AZD8055_9	inhibitor	R3	T5	9	0	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_9.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A9-I0-PRI	R3_T5_AZD8055_dmso_9	inhibitor	R3	T5	9	0	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_9.tif	NA	NA	NA	NA
R3-T5-U0126-A9-I0-PRI	R3_U0126_9	inhibitor	R3	T5	9	0	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_9.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A9-I0-PRI	R3_U0126_dmso_9	inhibitor	R3	T5	9	0	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_9.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE-A9-I0-PRI	R3_T5_staurosporine_9	inhibitor	R3	T5	9	0	primary	STAUROSPORINE	False	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_9.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE_CTRL-A9-I0-PRI	R3_T5_staurosporine_dmso_9	inhibitor	R3	T5	9	0	primary	STAUROSPORINE	True	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_dmso_9.tif	NA	NA	NA	NA
R3-T5-QVD-A9-I0-PRI	R3_T5_QVD_9	inhibitor	R3	T5	9	0	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_9.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A9-I0-PRI	R3_T5_QVD_dmso_9	inhibitor	R3	T5	9	0	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_9.tif	NA	NA	NA	NA
R3-T5-AZD8055-A9-I1-PRI	R3_T5_AZD8055_9_0001	inhibitor	R3	T5	9	1	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_9_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055_CTRL-A9-I1-PRI	R3_T5_AZD8055_dmso_9_0001	inhibitor	R3	T5	9	1	primary	AZD8055	True	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_dmso_9_0001.tif	NA	NA	NA	NA
R3-T5-U0126-A9-I1-PRI	R3_U0126_9_0001	inhibitor	R3	T5	9	1	primary	U0126	False	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_9_0001.tif	NA	NA	NA	NA
R3-T5-U0126_CTRL-A9-I1-PRI	R3_U0126_dmso_9_0001	inhibitor	R3	T5	9	1	primary	U0126	True	250714_inhibitors_R3_raw/R3_T5_U0126/R3_U0126_dmso_9_0001.tif	NA	NA	NA	NA
R3-T5-STAUROSPORINE-A9-I1-PRI	R3_T5_staurosporine_9_0001	inhibitor	R3	T5	9	1	primary	STAUROSPORINE	False	250714_inhibitors_R3_raw/R3_T5_staurosporine/R3_T5_staurosporine_9_0001.tif	NA	NA	NA	NA
R3-T5-QVD-A9-I1-PRI	R3_T5_QVD_9_0001	inhibitor	R3	T5	9	1	primary	QVD	False	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_9_0001.tif	NA	NA	NA	NA
R3-T5-QVD_CTRL-A9-I1-PRI	R3_T5_QVD_dmso_9_0001	inhibitor	R3	T5	9	1	primary	QVD	True	250723_qvd_inhibitor_raw/R3_T5_QVD/R3_T5_QVD_dmso_9_0001.tif	NA	NA	NA	NA
R3-T5-AZD8055-A9-I2-PRI	R3_T5_AZD8055_9_0002	inhibitor	R3	T5	9	2	primary	AZD8055	False	250714_inhibitors_R3_raw/R3_T5_AZD8055/R3_T5_AZD8055_9_0002.tif	NA	NA	NA	NA
R1-T0-A1-I1-PRI	T0_1_1	timeseries	R1	T0	1	1	primary	none	False	241007_timepoint_live_R1/T0/T0_1_1.tif	NA	NA	NA	NA
R1-T0-A1-I2-PRI	T0_1_2	timeseries	R1	T0	1	2	primary	none	False	241007_timepoint_live_R1/T0/T0_1_2.tif	NA	NA	NA	NA
R1-T0-A10-I1-PRI	T0_10_1	timeseries	R1	T0	10	1	primary	none	False	241007_timepoint_live_R1/T0/T0_10_1.tif	NA	NA	NA	NA
R1-T0-A2-I1-PRI	T0_2_1	timeseries	R1	T0	2	1	primary	none	False	241007_timepoint_live_R1/T0/T0_2_1.tif	NA	NA	NA	NA
R1-T0-A2-I2-PRI	T0_2_2	timeseries	R1	T0	2	2	primary	none	False	241007_timepoint_live_R1/T0/T0_2_2.tif	NA	NA	NA	NA
R1-T0-A3-I1-PRI	T0_3_1	timeseries	R1	T0	3	1	primary	none	False	241007_timepoint_live_R1/T0/T0_3_1.tif	NA	NA	NA	NA
R1-T0-A3-I2-PRI	T0_3_2	timeseries	R1	T0	3	2	primary	none	False	241007_timepoint_live_R1/T0/T0_3_2.tif	NA	NA	NA	NA
R1-T0-A4-I1-PRI	T0_4_1	timeseries	R1	T0	4	1	primary	none	False	241007_timepoint_live_R1/T0/T0_4_1.tif	NA	NA	NA	NA
R1-T0-A5-I2-PRI	T0_5_2	timeseries	R1	T0	5	2	primary	none	False	241007_timepoint_live_R1/T0/T0_5_2.tif	NA	NA	NA	NA
R1-T0-A5-I3-PRI	T0_5_3	timeseries	R1	T0	5	3	primary	none	False	241007_timepoint_live_R1/T0/T0_5_3.tif	NA	NA	NA	NA
R1-T0-A6-I1-PRI	T0_6_1	timeseries	R1	T0	6	1	primary	none	False	241007_timepoint_live_R1/T0/T0_6_1.tif	NA	NA	NA	NA
R1-T0-A6-I2-PRI	T0_6_2	timeseries	R1	T0	6	2	primary	none	False	241007_timepoint_live_R1/T0/T0_6_2.tif	NA	NA	NA	NA
R1-T0-A7-I1-PRI	T0_7_1	timeseries	R1	T0	7	1	primary	none	False	241007_timepoint_live_R1/T0/T0_7_1.tif	NA	NA	NA	NA
R1-T0-A7-I1-ZPROJ	T0_7_1_projection_z4-7	timeseries	R1	T0	7	1	z_projection	none	False	241007_timepoint_live_R1/T0/T0_7_1_projection_z4-7.tif	NA	NA	NA	NA
R1-T0-A7-I1-SINGLE	T0_7_1_singlestack_z4	timeseries	R1	T0	7	1	single_stack	none	False	241007_timepoint_live_R1/T0/T0_7_1_singlestack_z4.tif	NA	NA	NA	NA
R1-T0-A7-I2-PRI	T0_7_2	timeseries	R1	T0	7	2	primary	none	False	241007_timepoint_live_R1/T0/T0_7_2.tif	NA	NA	NA	NA
R1-T0-A7-I2-ZPROJ	T0_7_2_projection_z2-5	timeseries	R1	T0	7	2	z_projection	none	False	241007_timepoint_live_R1/T0/T0_7_2_projection_z2-5.tif	NA	NA	NA	NA
R1-T0-A7-I2-SINGLE	T0_7_2_singlestack_z2	timeseries	R1	T0	7	2	single_stack	none	False	241007_timepoint_live_R1/T0/T0_7_2_singlestack_z2.tif	NA	NA	NA	NA
R1-T0-A8-I2-PRI	T0_8_2	timeseries	R1	T0	8	2	primary	none	False	241007_timepoint_live_R1/T0/T0_8_2.tif	NA	NA	NA	NA
R1-T0-A8-I3-PRI	T0_8_3	timeseries	R1	T0	8	3	primary	none	False	241007_timepoint_live_R1/T0/T0_8_3.tif	NA	NA	NA	NA
R1-T0-A9-I1-PRI	T0_9_1	timeseries	R1	T0	9	1	primary	none	False	241007_timepoint_live_R1/T0/T0_9_1.tif	NA	NA	NA	NA
R1-T0-A9-I2-PRI	T0_9_2	timeseries	R1	T0	9	2	primary	none	False	241007_timepoint_live_R1/T0/T0_9_2.tif	NA	NA	NA	NA
R1-T0-A9-I3-SINGLE	T0_9_3_z3	timeseries	R1	T0	9	3	single_stack	none	False	241007_timepoint_live_R1/T0/T0_9_3_z3.tif	NA	NA	NA	NA
R1-T1-A19-I1-PRI	T1_19_0001	timeseries	R1	T1	19	1	primary	none	False	241007_timepoint_live_R1/T1/T1_19_0001.tif	NA	NA	NA	NA
R1-T1-A2-I0-MAX	MAX_T1_2	timeseries	R1	T1	2	0	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_2.tif	NA	NA	NA	NA
R1-T1-A20-I0-PRI	T1_20	timeseries	R1	T1	20	0	primary	none	False	241007_timepoint_live_R1/T1/T1_20.tif	NA	NA	NA	NA
R1-T1-A20-I1-PRI	T1_20_0001	timeseries	R1	T1	20	1	primary	none	False	241007_timepoint_live_R1/T1/T1_20_0001.tif	NA	NA	NA	NA
R1-T1-A20-I2-PRI	T1_20_0002	timeseries	R1	T1	20	2	primary	none	False	241007_timepoint_live_R1/T1/T1_20_0002.tif	NA	NA	NA	NA
R1-T1-A21-I0-PRI	T1_21	timeseries	R1	T1	21	0	primary	none	False	241007_timepoint_live_R1/T1/T1_21.tif	NA	NA	NA	NA
R1-T1-A21-I1-PRI	T1_21_0001	timeseries	R1	T1	21	1	primary	none	False	241007_timepoint_live_R1/T1/T1_21_0001.tif	NA	NA	NA	NA
R1-T1-A21-I2-PRI	T1_21_0002	timeseries	R1	T1	21	2	primary	none	False	241007_timepoint_live_R1/T1/T1_21_0002.tif	NA	NA	NA	NA
R1-T1-A22-I0-PRI	T1_22	timeseries	R1	T1	22	0	primary	none	False	241007_timepoint_live_R1/T1/T1_22.tif	NA	NA	NA	NA
R1-T1-A22-I1-PRI	T1_22_0001	timeseries	R1	T1	22	1	primary	none	False	241007_timepoint_live_R1/T1/T1_22_0001.tif	NA	NA	NA	NA
R1-T1-A22-I2-PRI	T1_22_0002	timeseries	R1	T1	22	2	primary	none	False	241007_timepoint_live_R1/T1/T1_22_0002.tif	NA	NA	NA	NA
R1-T1-A22-I3-MAX	MAX_T1_22_0003	timeseries	R1	T1	22	3	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_22_0003.tif	NA	NA	NA	NA
R1-T1-A23-I0-MAX	MAX_T1_23	timeseries	R1	T1	23	0	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_23.tif	NA	NA	NA	NA
R1-T1-A23-I1-MAX	MAX_T1_23_0001	timeseries	R1	T1	23	1	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_23_0001.tif	NA	NA	NA	NA
R1-T1-A23-I2-MAX	MAX_T1_23_0002	timeseries	R1	T1	23	2	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_23_0002.tif	NA	NA	NA	NA
R1-T1-A24-I0-PRI	T1_24	timeseries	R1	T1	24	0	primary	none	False	241007_timepoint_live_R1/T1/T1_24.tif	NA	NA	NA	NA
R1-T1-A24-I1-PRI	T1_24_0001	timeseries	R1	T1	24	1	primary	none	False	241007_timepoint_live_R1/T1/T1_24_0001.tif	NA	NA	NA	NA
R1-T1-A24-I2-MAX	MAX_T1_24_0002	timeseries	R1	T1	24	2	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_24_0002.tif	NA	NA	NA	NA
R1-T1-A24-I3-MAX	MAX_T1_24_0003	timeseries	R1	T1	24	3	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_24_0003.tif	NA	NA	NA	NA
R1-T1-A4-I0-MAX	MAX_T1_4	timeseries	R1	T1	4	0	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_4.tif	NA	NA	NA	NA
R1-T1-A4-I1-MAX	MAX_T1_4_0001	timeseries	R1	T1	4	1	max_projection	none	False	241007_timepoint_live_R1/T1/MAX_T1_4_0001.tif	NA	NA	NA	NA
R1-T10-A1-I2-PRI	T10_1_0002	timeseries	R1	T10	1	2	primary	none	False	241007_timepoint_live_R1/T10/T10_1_0002.tif	NA	NA	NA	NA
R1-T10-A10-I0-MAX	MAX_T10_10	timeseries	R1	T10	10	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_10.tif	NA	NA	NA	NA
R1-T10-A10-I1-MAX	MAX_T10_10_0001	timeseries	R1	T10	10	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_10_0001.tif	NA	NA	NA	NA
R1-T10-A19-I0-MAX	MAX_T10_19	timeseries	R1	T10	19	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_19.tif	NA	NA	NA	NA
R1-T10-A19-I1-MAX	MAX_T10_19_0001	timeseries	R1	T10	19	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_19_0001.tif	NA	NA	NA	NA
R1-T10-A2-I1-MAX	MAX_T10_2_0001	timeseries	R1	T10	2	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_2_0001.tif	NA	NA	NA	NA
R1-T10-A2-I2-MAX	MAX_T10_2_0002	timeseries	R1	T10	2	2	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_2_0002.tif	NA	NA	NA	NA
R1-T10-A20-I0-MAX	MAX_T10_20	timeseries	R1	T10	20	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_20.tif	NA	NA	NA	NA
R1-T10-A20-I1-MAX	MAX_T10_20_0001	timeseries	R1	T10	20	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_20_0001.tif	NA	NA	NA	NA
R1-T10-A21-I0-MAX	MAX_T10_21	timeseries	R1	T10	21	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_21.tif	NA	NA	NA	NA
R1-T10-A21-I1-MAX	MAX_T10_21_0001	timeseries	R1	T10	21	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_21_0001.tif	NA	NA	NA	NA
R1-T10-A22-I0-MAX	MAX_T10_22	timeseries	R1	T10	22	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_22.tif	NA	NA	NA	NA
R1-T10-A22-I1-MAX	MAX_T10_22_0001	timeseries	R1	T10	22	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_22_0001.tif	NA	NA	NA	NA
R1-T10-A23-I0-MAX	MAX_T10_23	timeseries	R1	T10	23	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_23.tif	NA	NA	NA	NA
R1-T10-A23-I1-PRI	T10_23_0001	timeseries	R1	T10	23	1	primary	none	False	241007_timepoint_live_R1/T10/T10_23_0001.tif	NA	NA	NA	NA
R1-T10-A23-I2-PRI	T10_23_0002	timeseries	R1	T10	23	2	primary	none	False	241007_timepoint_live_R1/T10/T10_23_0002.tif	NA	NA	NA	NA
R1-T10-A24-I0-MAX	MAX_T10_24	timeseries	R1	T10	24	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_24.tif	NA	NA	NA	NA
R1-T10-A24-I1-MAX	MAX_T10_24_0001	timeseries	R1	T10	24	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_24_0001.tif	NA	NA	NA	NA
R1-T10-A3-I0-MAX	MAX_T10_3	timeseries	R1	T10	3	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_3.tif	NA	NA	NA	NA
R1-T10-A4-I0-MAX	MAX_T10_4	timeseries	R1	T10	4	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_4.tif	NA	NA	NA	NA
R1-T10-A4-I1-MAX	MAX_T10_4_0001	timeseries	R1	T10	4	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_4_0001.tif	NA	NA	NA	NA
R1-T10-A5-I0-MAX	MAX_T10_5	timeseries	R1	T10	5	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_5.tif	NA	NA	NA	NA
R1-T10-A5-I1-MAX	MAX_T10_5_0001	timeseries	R1	T10	5	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_5_0001.tif	NA	NA	NA	NA
R1-T10-A6-I1-PRI	T10_6_0001	timeseries	R1	T10	6	1	primary	none	False	241007_timepoint_live_R1/T10/T10_6_0001.tif	NA	NA	NA	NA
R1-T10-A6-I2-PRI	T10_6_0002	timeseries	R1	T10	6	2	primary	none	False	241007_timepoint_live_R1/T10/T10_6_0002.tif	NA	NA	NA	NA
R1-T10-A6-I3-PRI	T10_6_0003	timeseries	R1	T10	6	3	primary	none	False	241007_timepoint_live_R1/T10/T10_6_0003.tif	NA	NA	NA	NA
R1-T10-A7-I0-PRI	T10_7	timeseries	R1	T10	7	0	primary	none	False	241007_timepoint_live_R1/T10/T10_7.tif	NA	NA	NA	NA
R1-T10-A7-I2-MAX	MAX_T10_7_0002	timeseries	R1	T10	7	2	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_7_0002.tif	NA	NA	NA	NA
R1-T10-A8-I0-MAX	MAX_T10_8	timeseries	R1	T10	8	0	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_8.tif	NA	NA	NA	NA
R1-T10-A8-I1-MAX	MAX_T10_8_0001	timeseries	R1	T10	8	1	max_projection	none	False	241007_timepoint_live_R1/T10/MAX_T10_8_0001.tif	NA	NA	NA	NA
R1-T10-A9-I1-PRI	T10_9_0001	timeseries	R1	T10	9	1	primary	none	False	241007_timepoint_live_R1/T10/T10_9_0001.tif	NA	NA	NA	NA
